Label;Text
False;hatalı apple ürünü sattılar satıcı yüzünden ürünü kullanmak nasip olmadı. hatalı ürün gönderip iade almıyorlar.
False;kargo yok kayboldu vs çok geç geldi bu firmayı tavsiye etmiyorum inanmadım
False;n11 çok ilgisizsin nerde müşteri memnuniyeti
False;ürün kutudan arızalı çıktı, apple form verdi değişim için, firma değişimi ve iadeyi red ediyor, ürünü de geri göndermiyor,
False;telefon ayıplı ürün çıktı
False;satıcı yasal iade hakkını kullandırmadı
False;pişmanlık kesinlikle beğenmedim alıp riske atarım derseniz , unutun mağaza yüzünüze bile bakmayacak ürünü geri gönderdim kargodan almamışlar tekrar geldi
False;parası ile rezil olmak isteyen buyursun ürünü kullanmadn iade etmek istedim ambalajı açıldığı için iade 14 günlük bana yasaların verdiği cayma hakkını kullandırmadılar.
False;açılmış ürün, cihazda parmak izleri vardı ürün iyi fakat mağaza tercihi çok yanlış oldu.
False;kaba kargo için aradığımda sormayın diyip kapattı
False;satıcı çok ilgisiz ürünü de çok geç kargoladı
False;mağazanın istanbul şubesinde çalışan hanımefendiye sanırım maaş ödemiyorlar çünkü ancak bu kadar terbiyesiz olunabilir.kayseri şubesindeki beyefendiye teşekkürler
False;ürün teslim edilmeden iade gitti ve henüz para iadesi yapılmadı
False;telefonu açtım defolu çıktı
False;hayır çünkü faturam kesilmiyor muhatap yok karşımızda
False;sadece şarj kablosu gönderilmiştir yazık bu kadar paraya değmez böyle bir firmadan ve böyle bir siteden almak için
False;tavsiye etmem aldıgım cihaz 7 gun sonra kronık ekran arızası verdı.mağazaya değişim/iade için talep te budum kabul etmediler serviste 1 haftalık 7 bın lıralık telefonu tamır edıp teslım ettıler
False;tavsiye etmiyorum arızalı ve kullanılmış ürün gönderiyorlar
False;sakin almayın kesinlikle almayın magdur olursunuz
False;paket ezilmiş yamulmuş bu nasıl paketleme . faturasıda yok nıye fatura koymuyolar !!!!
False;ürün geldi ama fatura ortalıkta yok verdikleri adresten de bişey çıkmadı
False;sorumsuzluk yaptılar ürünü güzel paketlemişlerdi. ama aynı gün kargo işaretledim ve öbür gün geldi. bahane bulup göndermiyorlar ona dikkat edin.
False;iphone 11 satıp da şarj aleti ve kulaklık hariç satmak garip değil mi? insanın aklına bile gelmiyor öyle bir şey olacağı o yüzden ben de bakmadım alırken. telefon geldi aksesuar yok
False;hayır begenmedim
False;aldığım ürün bozuk çıktı şu anda ıphone yetkili servisinde 4 gün oldu
False;hayır ayıplı ürün satıyorlar ve ürünün arkasında durmuyorlar yaklaşık bir ay oldu ürünlerinin arkasında durmuyorlar sahip çıkmıyorlar oraya git burayı ara hiç yardımcı olmuyorlar tüketici bakanlığı ayıplı ürünü altı ay içinde iade edebilirsiniz diyor onu bile kabul etmiyorlar aldığım diğer xiami ürünün ikinci imeisi kopyalanmış çıktı bakalım onu ne yapacaklar
False;telefonu boşverin de 7500 bi ürün direk kargo poşetine atılıp da mı gönderilir sizde hiçmi insaf yok? insan bi kutuya koyar kırılmasın diye tedbir alır, kesinlikle berbat bi kargolama şekli ile gönderildi
False;mağazaya bildirmeme rağmen fatura ve garanti belgesi gönderilmedi
False;hayır berbat ürün ve mağaza
False;kesinlikle almayın mağazayı tavsiye etmiyorum. ürün sorunlu olmasına rağmen yardımcı olmadılar. ayıplı ürün satıyorlar, ürünün de arkasında durmuyorlar. alacaksanız bir daha düşünün derim.
False;ürünün imei klonlanmıştı değişim talep ettim kabul edilmedi ilgisiz bir firma tüketici hakem heyetine gideceğim
False;benle iletişeme geçmenizi rica ediyorum faturam hala yok 1 aya yakın zaman oldu sipariş edeli size bir kaç sefer yazdım geri dönüş olmadı adresinize gelmek zorunda bırakmayın beni
False;ekran çözünürlüğü iyi değil
False;hasarlı ürün gönderdiler servisten rapor alın değiştirelim dediler. servisten rapor aldık değişimi apple yapacak dediler. yalan dolan kelimelerle zaman kazandılar kendilerince. ama ahireti var bu işin. gönlüm çok rahat
False;yazıklar olsun hayır beğenmedim
False;rezil firma, rezil ürün. rezil bir ürün gerek yok.
False;çok rezil bir mağaza. hatalı fatura kesdiler hatalarını kabul etmiyorlar. n11.coma şikayet kaydı açtım umursamıyorlar. maliyeye şikayet edeceğim. en ufak bir problemde rezil olursunuz. uzak durun bu firmadan asla alışveriş yapmayın
False;urunu bildiginiz tek kat koruyucuya sarip yollamislar. kargocular futbol topu gibi oynamistir telefonla eminim. kahve koyacaginiza adam gibi paketleseydiniz. 7 milyarlik telefon aldik biz sizden 100 gram çerez degil. kesinlikle uzak durun, telefonunuzun kırık veya bozuk gelmesini goze aliyorsaniz buyrun hemen satin alin.
False;ürün sorun yok ama şarj adaptörü arızalı ve ilgilenen olmadı.
False;ayıplı ürün : ekranın orta iç kısmında lekeler vardı.ne servis ne de satıcı tarafından iade-değişim yapılmadı. sadece servis ekranını değiştirmeyi teklif etti. kabul etmedim. bu şekilde kullanmak zorunda kaldım.
False;ambalajı açılan ürünü iade etmek mümkün değil!!
False;sorumsuz mağaza
False;fatura farklı geliyor
False;hayır faturasız ürün
False;ürün arızalı çıktı. yetkililerinden sözde müdürleri ishak bey ile görüştüğüm halde feriştahına şikayet edin deyip telefonu yüzümüze kapattı. bunca zamandır hiç böyle saygısız biriyle karşılaşmadım. boşuna dememişler eşeğe altın semer vursanda değişmez diye.
False;ürün arızalı çıktı. yetkililerinden sözde müdürleri ishak bey ile görüştüğüm halde feriştahına şikayet edin deyip telefonu yüzümüze kapattı. bunca zamandır hiç böyle saygısız biriyle karşılaşmadım. boşuna dememişler eşeğe altın semer vursanda değişmez diye.
False;kötü paketleme
False;urunu bildiginiz tek kat koruyucuya sarip yollamislar. kargocular futbol topu gibi oynamistir telefonla eminim. kahve koyacaginiza adam gibi paketleseydiniz. 7 milyarlik telefon aldik biz sizden 100 gram çerez degil. kesinlikle uzak durun, telefonunuzun kırık veya bozuk gelmesini goze aliyorsaniz buyrun hemen satin alin.
False;urunu bildiginiz tek kat koruyucuya sarip yollamislar. kargocular futbol topu gibi oynamistir telefonla eminim. kahve koyacaginiza adam gibi paketleseydiniz. 7 milyarlik telefon aldik biz sizden 100 gram çerez degil. kesinlikle uzak durun, telefonunuzun kırık veya bozuk gelmesini goze aliyorsaniz buyrun hemen satin alin.
False;urunu bildiginiz tek kat koruyucuya sarip yollamislar.
False;özensiz iş hayır beklediğim ğibi ğelmedi
False;kargo kesinlikle berbat çok uğraştırdı. onun harici piyasa değeri 6900 ama stok kalmadığı için 7 bine almış oldum
False;bu ürünü alacaksanız aptek satıcısını tercih etmeyin,ekranı arızalı ürünü iade almadılar, müşteriye ilgi sıfır.
False;ürünün sesinde cızırtı var bozuk diyip iade ettim bana geri gönderdiniz sizin bozuk ürünlerinizle uğraşmak zorunda değilim buna bu kadar para vermişim icindeki köpükler aynı şekilde değildi diye bunu bile bahane etmişsiniz bilgisayar güzel fakat buradan almayı düşünmeyin derim ses konusunda da dedikleri tek şey laptopun sesinin kısık olması sesinde ki cızır cızır sesi duyamayacak kadar sağırsınız galiba
False;ürün 3. gün ekran kararttı. servise değişim talebiyle gönderdim. tamir edip değiştirdik diye kasa seri numarasını değiştirip göndermişler. monster pişmanlıktır. 3-5 bin daha fazla ödeyin başka marka alın! gerçek bir değişim olmazsa iade edip kurtulacağım. kargo yolunu ezberledik sayelerinde.
False;hatalı ürün
False;dolabi açık unuttunuz ses gelmiyor açık sesi bugün en kötü buzdolabında bile var bunda yok
False;berbat bir ürün gönderilmiş sıfır ürünün kapısı yamuk....
False;siparisim tamamlandı gözüküyor ama teslim edilmedi
False;kredi kartına taksit yaptım tek çekimde aldılar kredi karyın ekstra geldiği zaman haberim oldu şirkette bulundum biz dönüş yaparız dediler hale dönecek ler
False;daha elime ulaşan bir ürün yok . teslim tarihini geçti. ürünü kuracak firmanın eline de daha gelmemiş. bakalım ne zaman gelecek
False;ürün yok elime ulaşmayan ürünü nasıl puanlayım
False;ürün bir aydır kargoda göründüğü için kendisini göremedik umarım iyidir.
False;ürün ben aranmadan haber edilmeden teslim edildi yapılmış üstüne ürünü baska bir yere götürmüşler üstüne gelin alin diyorlar nee oluyor
False;hayir begenmedim
False;mağazanın ilgisi 0
False;rezalet, almayın hayır, tavsiye etmiyorum
False;deterjan koyma kapağı çok sert açılıyor her an çekerken kırılabilir diye korkuyorum ve başlat düğmesi bir kaç defa bastığımda çalışıyor
False;donuyor surekli izlenmiyor netflix
False;rezalet kargo rezalet servis ürün hakkındaki görüşüm olumsuz. şöyle ki ne gönderdikleri kargo firması düzgün ne de servis. kesinlikle tavsiye etmem...
False;tuner girişi yok yani çanak takamıyorsun. duvara askı için giriş yok duvara takamıyorsun
False;ilk kullanımda bozuldu magduriyetimin giderilmesini istiyorum
False;ürün adresime gelmedi
False;ürünü göremeden otomatik onay verildi
False;fantom ürününün plastiği bu kadar dandik olmaz.
False;çok kötü asla beğenmedimmmm
False;kalitesini çok düşürmüş fantom eski nesile göre hayır
False;kesinlikle almayın anlatıldıgıgıbıdegil
False;satıcı iletişim iyi kargo rezalet 1 ayı gecti ürün gelmedi gelmeyen ürünün parasını aldılar
False;ürünüm teslim edilmedi satıcıya durumu aktardım ilgilenmeye calıştı ama aras kargo berbat teslim almadıgım kargonun mesai saatleri dışında ürünü teslim almıs goztermişler reziller kargoya teslim almadımı defalarca soyledim ama kargo yetkilileri ürünü ne yaptılar ise 1 aydan fazla zaman geçmesine ragmen teslim etmedi ihmali olana hakkımı helal etmiyorum almadıgım ürünün parasını aldılar
False;hiç güzel değil. çok ses çıkarıyor. herşeyi plastik ve çok kalitesiz
False;elime ulaşmadı alışveriş nasıl tamamlanıyor
False;uzak durun 2 adet sipariş verdim, 1 adet gönderdiler. bir hafta savaş verdim diğerini de göndermeleri için. mağazadan kesinlikle uzak durun. yoksa sinirleriniz fazlasıyla oynayacaktır.
False;iade etmekle uğraşmak istemediğim için onay verdim ürünü almadan önce muhakkak mağazayla iletişime geçin ve sıfır ürün varmı diye sorun
False;güvenmeyin iyice inceleyin
False;beğenmedim. arkasından ufuruyor.basligi hiç oynamior oyuncak yani gırgır gibi
False;ürün güzel ama faturasız olduğu için 1 yıldız verdim bu resmen vergi kaçırmak
False;5 kuruş etmez kesinlikle
False;paraniza yazik sakın almayın ben aldım 3 gün sonra bozuldu ne ilgi var ne alaka
False;ilgisiz mağaza. faturayı yanlış kesmişler ve düzeltmiyorlar. sipariş verirken girmiş olduğunuz bilgiler doğrultusunda hareket edilmektedir diyorlar ama bir zahmet sipariş detayına baksalar hata yaptıklarını görecekler ama bakmaktan acizler. n11 kayıt oluşturdu konuyla ilgili. 11.11 de yaptığım alışveriş için 16 gündür düzeltme bekliyorum. olacak inşallah.
False;rezilllll iş yerinde iadeleri almıyor ürünün servis ağıda berbat
False;hayatta tavsiye etmiyorum bu aras ile çalışmayın sakın ürün getirmiyorlar mağzadan arıyorlar kargocuları savunuyorlar ne bu firmayı nede aras kargoyu tabsiye etmiyorum mağdur ettiler bizi
False;ürün motor filtre yeri tam oturmuyor ve eksik parça lı geldi ama mağaza sahibi arayinca ilgilendi hemen
False;ürünü beğenmedim gerçekten fişe taktık çalışmadı bile iade etmek istiyorum faydalı bulmadım çünkü çalışmıyor
False;malzeme kalitesiz ürün malzeme kalitesi iyi değil.ertesi gün parçası kırıldı.
False;aldığım ürün çalışırken motor bölümden yanık kokusu geliyor ilk kullanımdan sonra geçmesini bekledim ama hala devam ediyor değişim nasıl yapabilirim
False;hatalı ürün temiz ürün olmasına ve kargoya dikkat etmelisiniz.
False;urun kalitesi cok dusmus kac sefer alisveris yaptim kalitesiz urun
False;cok kotu urun tavsiye etmem malzeme kaliteli degil
False;ilgi alakas sıfır urun de sıkıntı cikti yok
False;resimlerde musluk var fakat gelen urunun icinden cikmadi
False;asla almayın istanbulda yetkili servisi yok her arızada izmire göndermeniz lazım 250 tl sadece kargo ücreti parça parası hariç. alalı 1 yıl olmadan 5 kez evimi su bastı sattıkları malın arkasında değiller. sürekli oyalama laf kalabalığı yapıp en son sorunu tüketiciye atıyorlar artık hakkımı tüketici haklarında arayacağım
False;ürün çok hızlı kargoya verildi geldi tamam hoş da bir cunta eksik göndermişsiniz, saatlerdir uğraşıyorum su kaçırıyor. gel de buna uygun cunta ara. bi işi de düzgün yapsak keşke ah ah.
False;urun eksik geldi soylememize ragmen karsinizda adam bulamiyorsunuzzzzz eksik malzeme sakin alis veris yapmayinnnn
False;lg membranlı ürün siparişi verdim.e mem membran göndermişler.kimseye de ulaşamıyorum.vakit kaybından başka bişey değil geri göndericem
False;beş para etmez ürün, ürün eksik ve hatalı çok kalitesiz.. .su simsiyah akıyor kullanamadım halen mağaza mesajları görüyor cevap vermiyor. uzak durun aman aman...
False;farklı ürün geldi. mil marka istedik piksel geldi. ilan resimleri var. ürün miş gibi yazıp piksel satıyorlar. n11 de buna aracılık ediyor
False;kargo tarafımıza teslim edilmeden iade süreci başlatılmış. lütfen satıcı bizimle iletişime geçebilir mi? kargo acentesini arıyoruz ulaşılamıyor
False;kalite yok servis destek yok asla almayın madur olursunuz
False;tavsiye etmiyorum bizim icin kötü bir deneyim oldu tavsiye etmiyorum.
False;yeni alığımız üründe arıza sıkıntısı çıkarsa canımız sıkılır bende de tankı su bir türlü almadı ürünün kendi tesisat bağlantısında hata varmış whatsapp destek hattı farkedip yaptırdı tank yine su almadığı için ürünü göndermemi istediler gönderdim hala bakımda iade etmeye kendimi zor tutuyorum derdinii anlatacak karşınızda doğru düzgün muhattabınız yok hiç memnun değilim
False;watsapp iletişim hattı ile ilgilenen yetkilinin daha yetkin olması gerekir
False;ürün kalitesiz bir yıl olmadan tank patladı ilgili kişiler alakası olmayan filitre değişimi sebeb gösterib ilgilenmiyorlar uyduruk firma hiç kimseye tavsiye etmiyorum paranıza yazık
False;ilk aldım atık su hortumunu damacanaya koydum 25lik damacana doldu aritilan su miktarı 1 lt anca israftan başka bişey değil sakın almayın su faturasindan çıkar bilginize
False;ürün o kadar dandikki 3 ayda patladı çatladı ve müşteri hizmetlerine ulaşmak o kadar zor ki ulasdiginda da garantiye girmiyormus içindeki plastik malzemeler tüm malzemeler plastik zaten garanti yok ücretini verirseniz göndeririz diyorlar evim batti dolapların şişti hiç memnun değilim asla alırken tekrar tekrar düşünün garanti belgesini inceleyin ne demek istediğimi anlarsınız google şikayet yazın nasıl bir ürün olduğunu görürsünüz
False;arkadaşlar aldım ürünü 5 günden beri kullanıyorum aklıma takıldı bi ph ölçeyim dedim aynı ürünü bi başka arkadaşım daha almıştı onunla kıyasladım onun 25-26 çıkıyor benim 83-84 çıkıyor maalesef.
False;suyun tadı içiemicek kadar kötü muhatap yok iade yok karar sizin.
False;meraba arkadaşlar ürünü montajını yaptım suyu açtığı da su kacırmaya başladı mebran kabı hortum baglantı yeri delik su kacırıyor magzayla görüştüm yerine yenisini gönderdiler keşke kontrol edip gönderseler insanın moreli bozuluyo
False;rünün plastik kalitesi rezalet. iskelet leş. zaten arıtma sistemi değişiyor. çelik tank ve dış kasa için bu para verilmez...
False;suyun tadı kokmaya başladı tüm filtreleri değiştirdim sanırım tankı da değiştirmem gerekiyor cihazı sıfırlamış olacaz
False;urun beş para etmez
False;urunu aldik 3 gun oldu baglatali fakat suyu ilk acinca tazikli geliyor 3 saniye sonra ip gibi inceliyor neden anlayamadik
False;ürün kalitesi çok düşük herhangi bişey olduğunda servis ile ilgili muhatap yok ürünü alan kişi youtube de ki video ile başının çaresine bakması lazım
False;ürünün ambalajı sağlamdı kurulumu yaparken mineral tüpünün başlığındaki ufacık parça kırık çıktı . bir arıtmacı bulup parçayı bulmaya çalışıyoruz..ayrıca sürat kargo ile gönderilen hiç bir ürün gelmiyor kendimiz gidip alıyoruz..
False;ürünün kalitesi çok kötü alım yaildiktan sonra muhatap yok alan kendi başının çaresine bakar kırık gelmiş bozuk arzali gelmiş muhatap olacağın kimse bulamıyorsun 15 gün oldu halen kırık olan parça için muahatap yok
False;hayatımda görebildiğim en kötü cihazıdır. yazılan yorumlar yıldızlar hepsi feyk. bir ay içinde 4 kez patlayıp evime su bastı iadesini yapıyorum 4 kez bana geri gönderdiler parasını geri vermemek için. şimdi ise mehkemeye vercem
False;ürün çalıştığında verdiği su içinde partiküller vardı. firmayı yeniden aradım. bu durumun normal olduğunu filtrelerin kendisini yıkadığını ve 2-3 güne düzeleceğini söyledi. akabinde biz de içmeye devam ettik. ancak düzelmedi yeniden aradığımda ise ürünü ana merkeze gönderebileceğimi söylediler. ürünü gönderdim. iadenizi yapacağız ama iade talebiniz sistemden düşmüş tekrardan talepte bulunun sorun yok dediler. ertesi gün ürünü kargoya verip geri göndermişler. süreç hukuken devam ediyor
False;bir daha düşünün!
False;tavsiye etmiyorum!!
False;dürüst olmayan satıcı, ortalama ürun
False;ürün kalitesiz firma ilgisiz
False;hiç hoş gelmedi
False;iyi degil hayir begenmedim
False;hayal kırıklığı üründe contaya dair hiç birşey yok her yerinden su kaçırıyor iyice sıkmaya çalıştım plastik olduğu için çatladı
False;berbat hayır cok kötü fotoğraf ekleyemedim
False;hayır ürünü beğenmedim
False;hayır hiç beğenmedim tavsiye etmiyorum
False;cok kalitesiz cok kalitesiz bir aritma olmus
False;kesinlikle tavsiye etmiyorum tank içi pas tutmuş durumda filitrelerden 6 içinde su kacırmaya başladı tankın vanası patlamış ve pas içinde
False;ilgisiz satıcı begenmedim hayır beğenmedim başka ürün yollamışlar görseldekinden 3 defa aradım dönüş yapılacak dediler ama ilgilenen olmadı
False;fiyasko ve fason ürün arkadaşlar yorumlara bakarak aldım 1 haftadır kurdum 30 tank su boşalttım saatlerce açık bırakdım ancak karboz tozu ve bulanıklık bir türlü geçmede normal musluktan gelen su daha berrak. ürünü kurmadan önce tüm filitreleri söylediği gibi yıkadım ancak işe yaramadı teknik destek almak istedik bağladılar birilerin durumu anlattık o da kem küm bişeyler anlattı ayrıca filitrelerin orjinal olduğunu kesinlikle düşünmüyorum.
False;hiç beğenmedim üstelik 1 aydı bozuldu şimdi ısın yok garantiye falan yolla
False;urunu begenmedim
False;ben yandım siz yanmayın paranızı suyunuzu boşa akıtmayın beğenmedim. hele ki müşteri temsilcisi daha dün ne dediğini bilmiyor ses kayıtlarını açın diyorum yok açmayız deyip yalancı çıkarmaya çalışıyorlar
False;iyi değil tavsiye etmiyorum fiyatına göre iyi bir ürün değil ayrıca magaza yardımcı olmuyor
False;yetersiz bir çok yoruma puana bakarak aldım pompalı modelini. bağlantıyı kendimiz yapıyoruz da insan içine keten vs gibi şey koyar herkesin evinde bağlantıyı yaparken bunlardan yok direk de baglayamazsiniz su sizdirir bir dünya laylon keten sardım zar zor suyu durdurdum video bence cooook yeterisiz .
False;bu fiyata bile pahali bir ürün herseyi ile plastik
False;tavsiye etmiyorum ürünü satana kadar sizinle ilgileniyorlar yaklaşık 10 tane arıtma aldırttım arkadaşlarıma sorun cıktı arıza yaptı aradık bize döneceklerini söylediler kaç gündür aramıyorlar cevap vermiyorlar.bir daha hayatta mil su almam aldırtmam.ürünün altındada sorunlu parça ücretsiz değiştirilir yazıyor ama hikaye.
False;ürün bozuk ve kalitesiz. mağaza iletişimi sıfır, teknik destek ekipleri saygısız.
False;kesinlikle pişman oldum aldığıma önce filtre çatlak sonra yeni filtre geldi arka borusu su sızdırıyor.. ucuz etin yahnisi yenmezmiş bununda test ettim
False;ürün hatalı iade etmek istiyorum
False;urun kurulumu basit ama suyu çok baya kireçli veriyor lg mebran secmeme ragmen
False;sakın alma uzak dur ürün bi kaç kişiden tavsiye üzerine aldım ürünü kurmak için 120tl ücret alındı ertesi gün evi su bastı çünkü kurulumda plastik anahtar ile iyi sıkılmamış, sonraki hafta su gelmemeye başladı dendi ki su tankı delik gönderin yenisi verelim 15 gunde yenisi üretilir ama dönüş yok sakın alma ucuz plastik
False;eksik parça gönderiyor
False;hayir kimseye tavsiye etmem
False;sakın almayın bir işe yaramıyor musluk suyu daha temiz çöpe atılacak paranız varsa alın
False;paranıza yazik evinizin böyle sular altinda kalmasını istemiyorsanız almayın
False;insani delirtecek derece kalitesiz malzemeler..
False;ürün belki iyidir ama görmek zor... öncelikle aras kargoyla gönderdiklerinden elimize geçmesi günlerce sürdü. video da kutunun içinden çıkacağını vaadettikleri hat alma parçaları olmadığından kendim almak zorunda kaldım. aynı videoda 4-5 metre çıkacak dedikleri hortumunda 2 metre civarı çıkması bardağı taşıran son damla oldu. iade edip etmemeye yarın karar vereceğim ama bir kaç arıtma daha almak niyetindeydim ama bu kadar kusur beni vazgiçrdi. yeni marka arayacağım.
False;bozuk ürün kalitesiz
False;ürün vanası kırık geldi burada kendim yaptırdım mağazadan parça istedim servis felan yazmışlar bana kesinlikle almayın
False;berbat bir ürün, su faturası katlanıyor suyun tadı kötü diye yönlendirdiğiniz tesisatçı arıtma sisteminin temizliğine 120 tl aldı kısacası facia ...
False;firma rezillik bildiğiniz yerden alin kafaniz rahat olsun.
False;ürün arızalı çıktı ilgilenen yok
False;hayir begenmedim.bu firmadanda internettende bir daha birşey almam. muhattap yok dandik cin mali ürün bir defa bile çalışmadı.
False;bir daha tovbe
False;kirik geldi urun kirik geldi, takili vidalarin uclari kesikti, yeni vidalar taktim, sanki bozuk mali copten cikarip gondermisler, ustundeki kagittada sozde kalite kontrolden gecmis gibi butun asamalara tamam isareti konulmus. cihazin suyu aci, belki 5 tank suyu doldur bosalt yaptik hala aci, damacana suyun tadininin onunden bile gecemez. pismanimmmmmmmm.
False;2 ay sonra tadi degisti ve nerden akdigini hala cozemedigim biyerden akitiyor kapattim kullanmiyorum artik
False;berbat içinde membran ciimadi
False;servis ve garanti belgesi yok. ürün garantisi yok.
False;çokk kötü, yanlış ve ilgisiz hayır ürün eksik ve yanlış bir şekilde tarafıma iletildi
False;problem ürün ile ilgili sıkıntılarım var firmayla iletişime geçmeme rağmen hiçbir şekilde dönüş yapılmıyor
False;hayır beyenmedim
False;ben yandım siz yanmayın su arıtma cihazı 1 litre temiz su için 5 litre atık su çıkarıyor şaka gibi ürünü kurunca atık su kısmını gidere bağlamadan bi damacanaya bağlayıp ölçün yazık okadar atık suya.
False;kullanılmış ürün geldi ürün geldiğinde kutusu kuru ama içi komple ıslaktı, filtre ler ıslakdı iade edilen kullanılmış cihaz gönderilmiş gibi
False;bildiğin herşeyi pilastikten yapılma ürün kansorojenmi değilmi bilemiyoruz.
False;garanti diye birşey yok kargo ücreti siz ödüyorsunuz başka bir yerden alın
False;kesinlikle alınmaz
False;ürün çalışıyor ama benim beklediğim ürün değil
False;dandik plastik parça göndermiş çok dandik
False;tam bir hayal kırıklığı. aynı üründen ikinci alışım fakat firma plastik musluk kullanmaya başlamış tam bir hayal kırıklığı yaşadım..ilk aldığım ürün ile uzaktan yakından ilgisi olmayan bir ürün geldi..anlaşılan firma küçülküçülmeye geçmiş..umarım demir musluk sıkıntımı giderir..tad konusunda şimdilik bişey demiyecem henüz filitreler temizlenmemiş olsa gerek farklı bir tad var..
False;dolandırıcı dolandırıcı firma, ilgi sıfır yanlış ürün yolluyorlar umursamıyorlar bile.. müşteri hizmetleri babane der mi işte bunlar diyor. lüks diye yolladıkları musluk. hakkım haram olsun bunlara
False;ürün son derece kalitesiz üç kuruşluk bağlantı aparatından kar etmek için dandik plastik bir vana koymuşlar.evi su bastı.. alırken bir daha düşünün
False;ucuza kaçılmış malzeme
False;mağaza telefonlara cevap vermiyor.
False;ürünüm gelmedi
False;yüzeyleri boşluklu yamalı geldi
False;ürünüm defolu geldi ben değişim yapmak istiyorum aynı ürünün sağlam olanını talep ediyorum iade etmek istemiyorum özellikle belirtiyorum deişim talep ediyorum benş ararsanız bilgi için çok sevinirim istersenix foto da atarım ne yapmam gerektiğini bilmiyorum lutfen yardım edin
False;malzeme kalitesi çok cok kötü kabloyu cok kısatutmuslar ürünü begenmedim sadece pisirme yüzeyi döküm oldugu icin aldım onunda kalitesi ve görünümü cok kötü
False;işçilik 0
False;ınox diye gönderdikleri ürün boyalı geldi insanları kandırıyorlar gelen ürün çizik ve boyası atmıştı dökümünde defo vardı geri iade ettim tavsiye etmiyorum
False;ürünü kullanmadığım halde kullanmışsınız yazıp iademi reddetti. telefonla görüşmemde gayet kaba saba cevaplar aldım mağaza ve ürün kesinlikle rezalet gerekli hukuki tüm süreçlere başvuruda bulunacağım
False;ürünü hasarlı darbeli defolu geldi ve degiştirmediler
False;bozuk
False;berbat kesinlikle kalitesi yok
False;ürün hatalı geldi iade talebinde bulunmama rağmen kimse gelip almadı. bir tarafı yukarıda bir tarafı aşağıda kalıyor.
False;gelen ürünü inox diye beklerken normal gri renge boyanmış halde göndermişler bu kadar aldatmaca olmaması gerekiyo sonuçta burada bir satış yapılıyo neyse onu yazın ve satın
False;ınox yazıyor ama ınox değil, aldatmaca, ürün griye boyanmış fiyat farkı vererek ınox diye almıştım, bence haksız kazanç aras kargoya teşekkür ederim, 24 saatte teslim aldım.
False;makine alalı 3 ay oldu. makinenin üst tarafı isitmamaya başladı. firmayla irtibata geçtim beni servise yonlerdirdi.
False;ürünü bir türlü teslim alamadım. bu konuda uardımcı olabilecek bir yetkili var mıdır?
False;ürünün ayakları kırık gönderiyorlar. değiştirmeme rağmen tekrar kırık ayaklı gönderdiler. pişman oldum aldığıma
False;işçilik ve kalite sıfır, tasarim zevki yok, iki beğenmedim.
False;hatalı olduğunu düşündüğüm ürün
False;ürün sıkıntılı tablalar çatlama yapıyor.
False;beş para etmiyor
False;öncelikle mağaza için yazayım. paketleme aşırı kötü olduğu için ürünün üst kısmı yerinden çıkmış 45dk ugrastim geri takmak için. bu magazayi tavsiye etmiyorum kesinlikle. 2. olay ise makinenin dusuk kaliteli olması. evet dömüm gülle gibi ağır vs ama bi emaye kaplaması yok. sözde et kofte de pisirilebilir fakat yapabilen oldugunu sanmiyorum. inanilmaz yapisiyor kesinlikle kullanisli degil yikanmiyir. ekmek disinda bir urun koydugunuzde min. 30 dk temizlenme suresi var cunku urunun yarisi makinede kaliyor. uzak durun
False;kalitesiz
False;milleti kandırmayın yazıktır
False;ürün piyasadaki bilinen markalar gibi kolay temizlenip kullanılan bir urun değil sil geç olmuyor zahmetli temizliği var alinirmi ? iyice araştırıp bakmak gerek
False;kötü kargo şirketi
False;defolu, imalat problemli ürün satılıyor
False;asla almayın ürünü hiç beğenmedim döküm dedikleri tablalarin döküm olup olmadığını bilmem ama ne konulursa yapışıyor asla çıkmıyor 3 tost yaptım aktı yapıştı tel fırça ile çıkmıyor her kullanımda çıkmayan artıklar yanıp kömür oluyor hem koku salıyor hem de yeni tostun tadını bozuyor bu ürün özür diliyorum ama adeta çöp değerinde
False;asla beğenmedim
False;çok kötü kokuyor tüm ev kokuya gidiyor, normalde döküm tava kullanırım paslanıyor bu temizlenmiyor aldıgıma çok pişmanım çöpe atarım yakında
False;defolu ürün yolladılar.
False;içinden fırça çıkmadı
False;beğenmedim ürün iş görür ama sanki daha önce kullanılmıs gibi geldi. her tarafı yamuk yumuk. iç tarafı delik deşik. sıfır demeye bin şahit lazım. önermem kimseye
False;berbattttttt hayır rezalet bir ürün kimseye tavsiye etmem
False;satıcı defolu ürün gönderdi ürün defolu çıktı o kadar para verip güveniyorsunuz çok ayıp
False;üçüncü tostta döküm tabakası çatladı. yorumlara güvenerek aldım fakat belki şansımız dan ürün kötü çıktı.ama firma ilgisiz pişman oldum.
False;tamamen rezalet begenmedın mağaza kullanılmış ürün gonderdı
False;hayal kırıklığı yorumlara bakıp aldım ama sanırım tüm yorumculara farklı bir ürün gitmiş, mühendislik harikası bir ürün borular cıvatalar somunlardan oluşmuş harika bir ürün... döküm olması haricinde olumlu hiç bir şey yok... o da kaliteli bir döküm değil ama neyse, sanırım tek olumlu yanı fiyatı
